Team,Player,Role,Final_Price,Stats,Image_PathChennai Super Kings,Khaleel Ahmed,Bowler,4.80 Cr,Can bowl at both ends of an innings | An attacking left-arm wicket-taker | Plenty of experience as a net bowler for India,images/Khaleel_Ahmed.jpg
Punjab Kings,Nehal Wadhera,Batter,4.20 Cr,Middle-order batter who can pace his innings well | Showed his calibre in the 2023 season,images/Nehal_Wadhera.jpg
Punjab Kings,Musheer Khan,Allrounder,30.00 L,Struck 2 centuries for India in the 2024 U19 WC | Younger brother of Sarfaraz Khan | Solid middle order batter who bowls useful left-arm spin,images/Musheer_Khan.jpg
Punjab Kings,Praveen Dubey,Bowler,30.00 L,Can bowl useful leg breaks and control the middle overs | Bats lower down the order and can make some quick runs | Has an effective googly which he uses against left handers,images/Praveen_Dubey.jpg
Punjab Kings,Cooper Connolly,Allrounder,3.00 Cr,Left-handed bat who can bat anywhere in the top 6 | More than handy off-spinner,images/Cooper_Connolly.jpg
Punjab Kings,Priyansh Arya,Batter,3.80 Cr,,images/Priyansh_Arya.jpg
Punjab Kings,Mitchell Owen,Batter,3.00 Cr,A solid all-rounder | Can bat in the middle-order and play the big shots | More than capable medium pacer,images/Mitchell_Owen.jpg
Punjab Kings,Vijaykumar Vyshak,Bowler,1.80 Cr,Hits the deck hard and gets some extra bounce | Has a good cutter and a well disguised slower ball | Generally used as a first change bowler and in the death overs,images/Vijaykumar_Vyshak.jpg
Rajasthan Royals,Kwena Maphaka,Bowler,1.50 Cr,"Exciting new talent, picked by MI as a 17-year-old | Bowls fiery, back of length balls but sometimes lacks consistency | Most effective with the new ball",images/Kwena_Maphaka.jpg
Rajasthan Royals,Sandeep Sharma,Bowler,4.00 Cr,,images/Sandeep_Sharma.jpg
Rajasthan Royals,Ravi Singh,WK-Batter,95.00 L,Averages 36.33 at a SR 173.01 in the ongoing SMAT | Bats aggressively against pace and spin,images/Ravi_Singh.jpg
Rajasthan Royals,Ravi Bishnoi,Bowler,7.20 Cr,"Leg-spinner, but relies more on his fast googlies | Economy of 7.54 in T20s | Best of 3-24 in IPL",images/Ravi_Bishnoi.jpg
Rajasthan Royals,Sushant Mishra,Bowler,90.00 L,Left-arm speedster who can clock 140kph | 18 wickets in 9 matches in SMAT this season,images/Sushant_Mishra.jpg
Rajasthan Royals,Adam Milne,Bowler,2.40 Cr,Stocky right-arm pacer from New Zealand | Can swing the new ball upfront | Has previously played for RCB and MI,images/Adam_Milne.jpg
Rajasthan Royals,Tushar Deshpande,Bowler,6.50 Cr,Capable of seaming and swinging the ball | Can wield the long handle in the lower order | Has a knack of picking crucial wickets,images/Tushar_Deshpande.jpg
Rajasthan Royals,Aman Rao,Batter,30.00 L,Opens the batting for Hyderabad in T20s | Bats with a high strike rate of 163.63,images/Aman_Rao.jpg
Rajasthan Royals,Ravindra Jadeja,Allrounder,14.00 Cr,,images/Ravindra_Jadeja.jpg
Rajasthan Royals,Shimron Hetmyer,Batter,11.00 Cr,,images/Shimron_Hetmyer.jpg
Rajasthan Royals,Kuldeep Sen,Bowler,75.00 L,"Hit the deck bowler | Bowls with good pace, can easily clock 145+ | Generates bounce because of his height",images/Kuldeep_Sen.jpg
Rajasthan Royals,Nandre Burger,Bowler,3.50 Cr,Bowls with extreme pace | Was part of the Rajasthan Royals in 2023 | Can swing the new ball,images/Nandre_Burger.jpg
Rajasthan Royals,Vignesh Puthur,Bowler,30.00 L,,images/Vignesh_Puthur.jpg
Rajasthan Royals,Jofra Archer,Bowler,12.50 Cr,Wicket-taker at any stage of the game | Can trouble batters with pace and variations | Good hitter lower down the order,images/Jofra_Archer.jpg
Rajasthan Royals,Riyan Parag,Allrounder,14.00 Cr,,images/Riyan_Parag.jpg
Rajasthan Royals,Sam Curran,Allrounder,2.40 Cr,"Currently rated as one of the best all-rounders in T20 cricket | Reliable death bowler | A powerful striker, can bat anywhere in the top 7",images/Sam_Curran.jpg
Rajasthan Royals,Vaibhav Suryavanshi,Batter,1.10 Cr,Youngest player to be part of the IPL auction at age 13 | Made his FC debut for Bihar earlier in 2024 aged 13 | Opening batter who has played 2 youth Tests for India U19,images/Vaibhav_Suryavanshi.jpg
Rajasthan Royals,Brijesh Sharma,Bowler,30.00 L,11 wickets in 7 matches in 2025 Bengal Pro T20 League | A medium pacer who uses his variations smartly,images/Brijesh_Sharma.jpg
Rajasthan Royals,Dhruv Jurel,WK-Batter,14.00 Cr,,images/Dhruv_Jurel.jpg
Rajasthan Royals,Shubham Dubey,Batter,80.00 L,Strikes at 153.75 in T20s | 758 runs from 34 innings at an average of 36.09 in T20s,images/Shubham_Dubey.jpg
Rajasthan Royals,Yashasvi Jaiswal,Batter,18.00 Cr,,images/Yashasvi_Jaiswal.jpg
Rajasthan Royals,Donovan Ferreira,Allrounder,1.00 Cr,"Powerful middle-order bat | Strikes at nearly 160 in T20s | Can keep wickets, and also bowls part time off-spin",images/Donovan_Ferreira.jpg
Rajasthan Royals,Lhuan-dre Pretorius,WK-Batter,30.00 L,Top-order batter | South Africa U19 setup | Emerging talent,images/Lhuandre_Pretorius.jpg
Rajasthan Royals,Yash Raj Punja,Bowler,30.00 L,A tall and lanky leg-spinner | Second-highest wicket-taker in Maharaja Trophy 2025 | 23 wickets from just 10 games at an average of 12.48,images/Yash_Raj_Punja.jpg
Rajasthan Royals,Yudhvir Singh Charak,Bowler,35.00 L,New ball bowler | Tall and hits the deck hard | Hard-hitter lower down the order,images/Yudhvir_Singh_Charak.jpg
Royal Challengers Bengaluru,Devdutt Padikkal,Batter,2.00 Cr,Stylish left-handed top order batter | Strong off the back-foot and a wristy player | Safe outfielder and catcher,images/Devdutt_Padikkal.jpg
Royal Challengers Bengaluru,Jacob Duffy,Bowler,2.00 Cr,Swing bowler in the powerplay | Has good variations for the death overs | Was recently the no.1 T20 ranked bowler,images/Jacob_Duffy.jpg
Royal Challengers Bengaluru,Romario Shepherd,Allrounder,1.50 Cr,"Hard-hitting lower-order batter | Expensive with the ball, but is a wicket taker",images/Romario_Shepherd.jpg
Royal Challengers Bengaluru,Virat Kohli,Batter,21.00 Cr,One of the greatest to have played the IPL | Can take on the powerplay and play long as well | Has umpteen big scores in this format,images/Virat_Kohli.jpg
Royal Challengers Bengaluru,Jacob Bethell,Allrounder,2.60 Cr,"Good anchor player in the middle order, takes his time to get going | Handy left arm spinner, can be used as a filler | Touted as one of the next big stars of English cricket",images/Jacob_Bethell.jpg
Royal Challengers Bengaluru,Abhinandan Singh,Bowler,30.00 L,,images/Abhinandan_Singh.jpg
Royal Challengers Bengaluru,Mangesh Yadav,Allrounder,5.20 Cr,23-year-old left-handed all-rounder | 14 wickets from 6 games in Madhya Pradesh Premier League 2025 | Middle-over specialist,images/Mangesh_Yadav.jpg
Royal Challengers Bengaluru,Yash Dayal,Bowler,5.00 Cr,,images/Yash_Dayal.jpg
Royal Challengers Bengaluru,Suyash Sharma,Bowler,2.60 Cr,Has a well disguised googly - spins as much as his leg break | Deceptive pace and can get the ball to skid on | Very effective on slow tracks to take wickets and stem the flow of runs,images/Suyash_Sharma.jpg
Royal Challengers Bengaluru,Rasikh Dar Salam,Bowler,6.00 Cr,Was picked by Mumbai Indians as a 17-year-old in 2019 | Has a deceptive slower delivery and knuckle ball | Used primarily as a death overs bowler,images/Rasikh_Dar_Salam.jpg
Royal Challengers Bengaluru,Swapnil Singh,Bowler,50.00 L,Defensive and accurate spin bowler | Handy with the bat in the lower order,images/Swapnil_Singh.jpg
Royal Challengers Bengaluru,Philip Salt,WK-Batter,11.50 Cr,"Came in as an injury replacement and rocked the 2024 season | Carefree and powerful at the top of the order | Handy wicket-keeper, loves to play off the back-foot",images/Philip_Salt.jpg
Royal Challengers Bengaluru,Bhuvneshwar Kumar,Bowler,10.75 Cr,New ball specialist | Has plenty of slower ball variations and a good knuckle ball | Can contribute with the bat as well,images/Bhuvneshwar_Kumar.jpg
Royal Challengers Bengaluru,Kanishk Chouhan,Allrounder,30.00 L,Part of the India U19 squad | Off-spinner and handy lower order bat,images/Kanishk_Chouhan.jpg
Royal Challengers Bengaluru,Venkatesh Iyer,Allrounder,7.00 Cr,Often targets extra cover region | Can be a perfect sixth bowling option | Had a superb 2024 season with 370 runs,images/Venkatesh_Iyer.jpg
Royal Challengers Bengaluru,Jitesh Sharma,WK-Batter,11.00 Cr,Can play selfless knocks during the middle overs | Top wicket-keeper with international experience,images/Jitesh_Sharma.jpg
Royal Challengers Bengaluru,Satvik Deswal,Allrounder,30.00 L,Top-order batter | Indian domestic cricket | Known for consistency,images/Satvik_Deswal.jpg
Royal Challengers Bengaluru,Rajat Patidar,Batter,11.00 Cr,,images/Rajat_Patidar.jpg
Royal Challengers Bengaluru,Vicky Ostwal,Allrounder,30.00 L,Accurate left-arm orthodox spinner | Has played for the India U19,images/Vicky_Ostwal.jpg
Royal Challengers Bengaluru,Vihaan Malhotra,Bowler,30.00 L,Top-order batter | India U19 background | Has been in good nick recently,images/Vihaan_Malhotra.jpg
Royal Challengers Bengaluru,Josh Hazlewood,Bowler,12.50 Cr,Bowls across all phases of the innings | Hits the hard lengths and has the ability to swing | He was not a part of the 2024 IPL season,images/Josh_Hazlewood.jpg
Royal Challengers Bengaluru,Tim David,Batter,3.00 Cr,"A rare power hitter, can clear any boundaries | Bowls useful off-breaks | Safe catcher and usually mans the outfield",images/Tim_David.jpg
Royal Challengers Bengaluru,Nuwan Thushara,Bowler,1.60 Cr,Bowls with a slingy action | Was part of the MI franchise after a bidding war in 2024 | Had a reasonably good 2024 LPL,images/Nuwan_Thushara.jpg
Royal Challengers Bengaluru,Jordan Cox,WK-Batter,75.00 L,A right-handed top-order batter | Keeps wickets for his county and in the 100 | Top scorer in the 2024 Hundred season for Invincibles,images/Jordan_Cox.jpg
Royal Challengers Bengaluru,Krunal Pandya,Allrounder,5.75 Cr,Power-hitter with the bat | Bowls stump-to-stump and has a canny slider | Captained Baroda in domestic circuit,images/Krunal_Pandya.jpg
Sunrisers Hyderabad,Harshal Patel,Bowler,8.00 Cr,Death over specialist with a well disguised slower ball | A purple cap winner and has an IPL hat-trick | Handy lower-order hitter,images/Harshal_Patel.jpg
Sunrisers Hyderabad,Liam Livingstone,Allrounder,13.00 Cr,Has a more mature game now | Can smack it big from ball one | Wicket-taking spinner who bowls both off-spin and leg-spin,images/Liam_Livingstone.jpg
Sunrisers Hyderabad,Travis Head,Batter,14.00 Cr,,images/Travis_Head.jpg
Sunrisers Hyderabad,Aniket Verma,Batter,30.00 L,,images/Aniket_Verma.jpg
Sunrisers Hyderabad,Nitish Kumar Reddy,Allrounder,6.00 Cr,,images/Nitish_Kumar_Reddy.jpg
Sunrisers Hyderabad,Onkar Tukaram Tarmale,Bowler,30.00 L,,images/Onkar_Tukaram_Tarmale.jpg
Sunrisers Hyderabad,Shivam Mavi,Bowler,75.00 L,Can bowl in the powerplay and at the death | Has good mix of slower balls | Has experience of playing in the IPL,images/Shivam_Mavi.jpg
Sunrisers Hyderabad,Brydon Carse,Bowler,1.00 Cr,Zippy pace bowler | Regularly clocks 90mph (145kph) | Not necessarily known for his batting,images/Brydon_Carse.jpg
Sunrisers Hyderabad,Krains Fuletra,Allrounder,30.00 L,Left-arm legspinner with a quick arm action | Has played just 3 matches for Saurashtra,images/Krains_Fuletra.jpg
Sunrisers Hyderabad,Shivang Kumar,Allrounder,30.00 L,Left arm orthodox | Indian domestic cricket | Focuses on discipline and control,images/Shivang_Kumar.jpg
Sunrisers Hyderabad,Harsh Dubey,Allrounder,30.00 L,,images/Harsh_Dubey.jpg
Sunrisers Hyderabad,Heinrich Klaasen,WK-Batter,23.00 Cr,,images/Heinrich_Klaasen.jpg
Sunrisers Hyderabad,Sakib Hussain,Bowler,30.00 L,Can trouble batters with pace and bounce | Expensive but a wicket-taker | Opens the bowling for Bihar,images/Sakib_Hussain.jpg
Sunrisers Hyderabad,Amit Kumar,Bowler,30.00 L,All-rounder | Indian domestic cricket | Utility option,images/Amit_Kumar.jpg
Sunrisers Hyderabad,Kamindu Mendis,Allrounder,75.00 L,,images/Kamindu_Mendis.jpg
Sunrisers Hyderabad,Salil Arora,WK-Batter,1.50 Cr,,images/Salil_Arora.jpg
Sunrisers Hyderabad,Abhishek Sharma,Allrounder,14.00 Cr,,images/Abhishek_Sharma.jpg
Sunrisers Hyderabad,Praful Hinge,Bowler,30.00 L,,images/Praful_Hinge.jpg
Sunrisers Hyderabad,Zeeshan Ansari,Bowler,40.00 L,,images/Zeeshan_Ansari.jpg
Sunrisers Hyderabad,Pat Cummins,Allrounder,18.00 Cr,,images/Pat_Cummins.jpg
Sunrisers Hyderabad,Eshan Malinga,Bowler,1.20 Cr,Averages 21.69 at an economy of 7.35 in T20s | Usually bowls a couple of overs at the end | Gets the ball to nip back in to the right-handers,images/Eshan_Malinga.jpg
Sunrisers Hyderabad,Smaran Ravichandran,Batter,30.00 L,,images/Smaran_Ravichandran.jpg
Sunrisers Hyderabad,Ishan Kishan,WK-Batter,11.25 Cr,Can open and also play as a finisher | Enjoys pace and targets mid-wicket against spinners | Experienced in playing high-pressure situations,images/Ishan_Kishan.jpg
Sunrisers Hyderabad,Jaydev Unadkat,Bowler,1.00 Cr,Consistent domestic cricket performer | Has plenty of slower ball variations | One short of becoming one of the few Indian bowlers with 100 IPL wickets,images/Jaydev_Unadkat.jpg
Sunrisers Hyderabad,Jack Edwards,Allrounder,3.00 Cr,Is a batting all-rounder | Plays the big shots at the top | Bowls more than handy medium pace,images/Jack_Edwards.jpg
